,Parametros CH1,Valores CH1,Tiempo CH1,Voltaje CH1,Parametros CH4,Valores CH4,Tiempo CH4,Voltaje CH4
0,CH activo,1,-9.46e-05,15600.0,CH activo,4,-9.46e-05,0.04
1,Int. Temporal,1e-07,-9.449999999999999e-05,15400.0,Int. Temporal,1e-07,-9.449999999999999e-05,0.0
2,Trigger,"AUTO;EDGE;5.0E-7;CH1;DC;RISE;CH1;LINE;NORMAL;1;NTSC;CH1;POSITIVE;EQUAL;1.0E-3;6.4E3
",-9.439999999999999e-05,15600.0,Trigger,"AUTO;EDGE;5.0E-7;CH1;DC;RISE;CH1;LINE;NORMAL;1;NTSC;CH1;POSITIVE;EQUAL;1.0E-3;6.4E3
",-9.439999999999999e-05,0.04
3,Unidades verticales,"""V""",-9.43e-05,15600.0,Unidades verticales,"""V""",-9.43e-05,0.0
4,Volts x div,5.0E3,-9.42e-05,15800.0,Volts x div,1.0E0,-9.42e-05,0.0
5,Offset vertical (en unidades digitales),123.0,-9.41e-05,15600.0,Offset vertical (en unidades digitales),42.0,-9.41e-05,0.0
6,Unidades horizontales,"""s""
",-9.4e-05,15600.0,Unidades horizontales,"""s""
",-9.4e-05,0.08
7,Escala horizontal,1e-07,-9.389999999999999e-05,15800.0,Escala horizontal,1e-07,-9.389999999999999e-05,0.04
8,Cero vertical (en unidades verticales),0.0,-9.379999999999999e-05,15600.0,Cero vertical (en unidades verticales),0.0,-9.379999999999999e-05,0.08
9,Factor de Atenuacion,1.0E3,-9.37e-05,15600.0,Factor de Atenuacion,1.0E0,-9.37e-05,0.0
10,Fecha,10-05-2024 13:40:53,-9.36e-05,16000.0,Fecha,10-05-2024 13:40:58,-9.36e-05,0.0
11,,,-9.35e-05,16000.0,,,-9.35e-05,0.04
12,,,-9.34e-05,15800.0,,,-9.34e-05,0.08
13,,,-9.329999999999999e-05,15800.0,,,-9.329999999999999e-05,0.04
14,,,-9.32e-05,15800.0,,,-9.32e-05,0.04
15,,,-9.31e-05,15600.0,,,-9.31e-05,0.04
16,,,-9.3e-05,16000.0,,,-9.3e-05,0.04
17,,,-9.29e-05,15800.0,,,-9.29e-05,0.0
18,,,-9.279999999999999e-05,16000.0,,,-9.279999999999999e-05,0.04
19,,,-9.269999999999999e-05,15800.0,,,-9.269999999999999e-05,0.0
20,,,-9.26e-05,15800.0,,,-9.26e-05,0.84
21,,,-9.25e-05,15600.0,,,-9.25e-05,0.72
22,,,-9.24e-05,15800.0,,,-9.24e-05,0.28
23,,,-9.23e-05,16000.0,,,-9.23e-05,0.16
24,,,-9.219999999999999e-05,15800.0,,,-9.219999999999999e-05,0.12
25,,,-9.209999999999999e-05,15800.0,,,-9.209999999999999e-05,0.08
26,,,-9.2e-05,16000.0,,,-9.2e-05,0.28
27,,,-9.19e-05,16200.0,,,-9.19e-05,0.2
28,,,-9.18e-05,16000.0,,,-9.18e-05,0.0
29,,,-9.169999999999999e-05,16000.0,,,-9.169999999999999e-05,0.0
30,,,-9.159999999999999e-05,16000.0,,,-9.159999999999999e-05,0.0
31,,,-9.15e-05,16000.0,,,-9.15e-05,0.04
32,,,-9.14e-05,16200.0,,,-9.14e-05,0.0
33,,,-9.13e-05,16000.0,,,-9.13e-05,0.04
34,,,-9.12e-05,16200.0,,,-9.12e-05,0.0
35,,,-9.109999999999999e-05,16000.0,,,-9.109999999999999e-05,0.04
36,,,-9.099999999999999e-05,16200.0,,,-9.099999999999999e-05,-0.04
37,,,-9.09e-05,16400.0,,,-9.09e-05,0.0
38,,,-9.08e-05,16200.0,,,-9.08e-05,0.04
39,,,-9.07e-05,16000.0,,,-9.07e-05,0.04
40,,,-9.059999999999999e-05,15800.0,,,-9.059999999999999e-05,0.04
41,,,-9.049999999999999e-05,16200.0,,,-9.049999999999999e-05,0.04
42,,,-9.04e-05,16200.0,,,-9.04e-05,0.0
43,,,-9.03e-05,16000.0,,,-9.03e-05,0.04
44,,,-9.02e-05,16200.0,,,-9.02e-05,0.04
45,,,-9.01e-05,16200.0,,,-9.01e-05,0.08
46,,,-8.999999999999999e-05,16000.0,,,-8.999999999999999e-05,0.04
47,,,-8.989999999999999e-05,16200.0,,,-8.989999999999999e-05,0.04
48,,,-8.98e-05,16200.0,,,-8.98e-05,0.04
49,,,-8.97e-05,16400.0,,,-8.97e-05,0.04
50,,,-8.96e-05,16400.0,,,-8.96e-05,0.04
51,,,-8.95e-05,16200.0,,,-8.95e-05,0.0
52,,,-8.939999999999999e-05,16000.0,,,-8.939999999999999e-05,0.0
53,,,-8.93e-05,16400.0,,,-8.93e-05,0.04
54,,,-8.92e-05,16200.0,,,-8.92e-05,0.08
55,,,-8.91e-05,16000.0,,,-8.91e-05,0.0
56,,,-8.9e-05,16200.0,,,-8.9e-05,0.08
