,Parametros CH1,Valores CH1,Tiempo CH1,Voltaje CH1,Parametros CH4,Valores CH4,Tiempo CH4,Voltaje CH4
0,CH activo,1,1.8e-06,6000.0,CH activo,4,1.8e-06,0.12
1,Int. Temporal,2e-08,1.82e-06,6000.0,Int. Temporal,2e-08,1.82e-06,0.128
2,Trigger,"AUTO;EDGE;5.0E-7;CH1;DC;RISE;CH1;LINE;NORMAL;1;NTSC;CH1;POSITIVE;EQUAL;1.0E-3;3.8E3
",1.84e-06,6000.0,Trigger,"AUTO;EDGE;5.0E-7;CH1;DC;RISE;CH1;LINE;NORMAL;1;NTSC;CH1;POSITIVE;EQUAL;1.0E-3;3.8E3
",1.84e-06,0.128
3,Unidades verticales,"""V""",1.86e-06,6000.0,Unidades verticales,"""V""",1.86e-06,0.128
4,Volts x div,5.0E3,1.88e-06,6200.0,Volts x div,2.0E-1,1.88e-06,0.128
5,Offset vertical (en unidades digitales),101.0,1.9e-06,5800.0,Offset vertical (en unidades digitales),79.0,1.9e-06,0.12
6,Unidades horizontales,"""s""
",1.92e-06,6000.0,Unidades horizontales,"""s""
",1.92e-06,0.12
7,Escala horizontal,2e-08,1.94e-06,6200.0,Escala horizontal,2e-08,1.94e-06,0.12
8,Cero vertical (en unidades verticales),0.0,1.96e-06,6200.0,Cero vertical (en unidades verticales),0.0,1.96e-06,0.112
9,Factor de Atenuacion,1.0E3,1.98e-06,6200.0,Factor de Atenuacion,1.0E0,1.98e-06,0.128
10,Fecha,28-05-2024 16:43:11,2e-06,6000.0,Fecha,28-05-2024 16:43:17,2e-06,0.12
11,,,2.02e-06,6200.0,,,2.02e-06,0.128
12,,,2.04e-06,6000.0,,,2.04e-06,0.128
13,,,2.0599999999999998e-06,6200.0,,,2.0599999999999998e-06,0.12
14,,,2.08e-06,6200.0,,,2.08e-06,0.128
15,,,2.1e-06,6000.0,,,2.1e-06,0.128
16,,,2.12e-06,6200.0,,,2.12e-06,0.12
17,,,2.14e-06,6400.0,,,2.14e-06,0.128
18,,,2.16e-06,6200.0,,,2.16e-06,0.128
19,,,2.18e-06,6200.0,,,2.18e-06,0.12
20,,,2.2e-06,6200.0,,,2.2e-06,0.128
21,,,2.22e-06,6200.0,,,2.22e-06,0.136
22,,,2.2399999999999997e-06,6400.0,,,2.2399999999999997e-06,0.12
23,,,2.26e-06,6200.0,,,2.26e-06,0.12
24,,,2.28e-06,6200.0,,,2.28e-06,0.128
25,,,2.3e-06,6200.0,,,2.3e-06,0.128
26,,,2.32e-06,6200.0,,,2.32e-06,0.128
27,,,2.34e-06,6600.0,,,2.34e-06,0.12
28,,,2.36e-06,6600.0,,,2.36e-06,0.112
29,,,2.38e-06,6400.0,,,2.38e-06,0.128
30,,,2.4e-06,6400.0,,,2.4e-06,0.12
31,,,2.4199999999999997e-06,6200.0,,,2.4199999999999997e-06,0.128
32,,,2.44e-06,6400.0,,,2.44e-06,0.12
33,,,2.46e-06,6400.0,,,2.46e-06,0.12
34,,,2.48e-06,6200.0,,,2.48e-06,0.128
35,,,2.4999999999999998e-06,6400.0,,,2.4999999999999998e-06,0.12
36,,,2.52e-06,6600.0,,,2.52e-06,0.128
37,,,2.54e-06,6400.0,,,2.54e-06,0.12
38,,,2.56e-06,6600.0,,,2.56e-06,0.12
39,,,2.58e-06,6200.0,,,2.58e-06,0.12
40,,,2.5999999999999997e-06,6600.0,,,2.5999999999999997e-06,0.128
41,,,2.62e-06,6400.0,,,2.62e-06,0.12
42,,,2.64e-06,6400.0,,,2.64e-06,0.128
43,,,2.66e-06,6400.0,,,2.66e-06,0.128
44,,,2.6799999999999998e-06,6400.0,,,2.6799999999999998e-06,0.12
45,,,2.7e-06,6600.0,,,2.7e-06,0.12
46,,,2.72e-06,6600.0,,,2.72e-06,0.12
47,,,2.74e-06,6400.0,,,2.74e-06,0.136
48,,,2.76e-06,6800.0,,,2.76e-06,0.14400000000000002
49,,,2.7799999999999996e-06,6400.0,,,2.7799999999999996e-06,0.112
50,,,2.8e-06,6600.0,,,2.8e-06,0.136
51,,,2.82e-06,6800.0,,,2.82e-06,0.12
52,,,2.84e-06,6600.0,,,2.84e-06,0.12
53,,,2.8599999999999997e-06,6600.0,,,2.8599999999999997e-06,0.14400000000000002
54,,,2.88e-06,6600.0,,,2.88e-06,0.12
55,,,2.9e-06,6400.0,,,2.9e-06,0.128
56,,,2.92e-06,6600.0,,,2.92e-06,0.12
57,,,2.94e-06,6400.0,,,2.94e-06,0.12
58,,,2.96e-06,6600.0,,,2.96e-06,0.128
59,,,2.98e-06,6600.0,,,2.98e-06,0.128
60,,,3e-06,6600.0,,,3e-06,0.12
61,,,3.02e-06,6600.0,,,3.02e-06,0.128
62,,,3.0399999999999997e-06,6400.0,,,3.0399999999999997e-06,0.128
63,,,3.06e-06,6600.0,,,3.06e-06,0.12
64,,,3.08e-06,6800.0,,,3.08e-06,0.128
65,,,3.1e-06,6600.0,,,3.1e-06,0.128
66,,,3.1199999999999998e-06,6800.0,,,3.1199999999999998e-06,0.12
67,,,3.14e-06,6800.0,,,3.14e-06,0.128
68,,,3.1600000000000002e-06,6600.0,,,3.1600000000000002e-06,0.128
69,,,3.18e-06,6800.0,,,3.18e-06,0.12
70,,,3.2e-06,7000.0,,,3.2e-06,0.12
71,,,3.2199999999999997e-06,6600.0,,,3.2199999999999997e-06,0.12
72,,,3.24e-06,6600.0,,,3.24e-06,0.128
73,,,3.26e-06,6600.0,,,3.26e-06,0.12
74,,,3.28e-06,6800.0,,,3.28e-06,0.12
75,,,3.2999999999999997e-06,6800.0,,,3.2999999999999997e-06,0.12
76,,,3.32e-06,6600.0,,,3.32e-06,0.12
77,,,3.34e-06,6600.0,,,3.34e-06,0.12
78,,,3.36e-06,6800.0,,,3.36e-06,0.128
79,,,3.38e-06,6600.0,,,3.38e-06,0.128
80,,,3.3999999999999996e-06,6800.0,,,3.3999999999999996e-06,0.12
81,,,3.42e-06,6600.0,,,3.42e-06,0.12
82,,,3.44e-06,6800.0,,,3.44e-06,0.128
83,,,3.46e-06,6600.0,,,3.46e-06,0.128
84,,,3.4799999999999997e-06,6800.0,,,3.4799999999999997e-06,0.096
85,,,3.5e-06,6800.0,,,3.5e-06,0.14400000000000002
86,,,3.52e-06,6600.0,,,3.52e-06,0.088
87,,,3.54e-06,6800.0,,,3.54e-06,0.10400000000000001
88,,,3.56e-06,6800.0,,,3.56e-06,0.184
89,,,3.58e-06,6600.0,,,3.58e-06,0.088
90,,,3.6000000000000003e-06,6800.0,,,3.6000000000000003e-06,0.14400000000000002
91,,,3.62e-06,6800.0,,,3.62e-06,0.128
92,,,3.64e-06,7000.0,,,3.64e-06,0.12
93,,,3.6599999999999997e-06,6800.0,,,3.6599999999999997e-06,0.128
94,,,3.68e-06,7200.0,,,3.68e-06,0.14400000000000002
95,,,3.7e-06,7000.0,,,3.7e-06,0.10400000000000001
96,,,3.72e-06,6800.0,,,3.72e-06,0.128
97,,,3.7399999999999998e-06,6800.0,,,3.7399999999999998e-06,0.136
98,,,3.7599999999999996e-06,7000.0,,,3.7599999999999996e-06,0.112
99,,,3.7800000000000002e-06,7000.0,,,3.7800000000000002e-06,0.128
100,,,3.8e-06,6800.0,,,3.8e-06,0.12
101,,,3.82e-06,6800.0,,,3.82e-06,0.128
102,,,3.84e-06,7000.0,,,3.84e-06,0.112
103,,,3.86e-06,7200.0,,,3.86e-06,0.128
104,,,3.88e-06,6800.0,,,3.88e-06,0.12
105,,,3.9e-06,7000.0,,,3.9e-06,0.136
106,,,3.92e-06,7000.0,,,3.92e-06,0.12
107,,,3.9399999999999995e-06,7000.0,,,3.9399999999999995e-06,0.12
108,,,3.96e-06,7000.0,,,3.96e-06,0.128
109,,,3.98e-06,6800.0,,,3.98e-06,0.12
110,,,4e-06,6800.0,,,4e-06,0.136
111,,,4.02e-06,7000.0,,,4.02e-06,0.128
112,,,4.04e-06,7000.0,,,4.04e-06,0.136
113,,,4.06e-06,7200.0,,,4.06e-06,0.128
114,,,4.08e-06,6800.0,,,4.08e-06,0.136
115,,,4.1e-06,6800.0,,,4.1e-06,0.128
116,,,4.12e-06,7000.0,,,4.12e-06,0.12
117,,,4.14e-06,7200.0,,,4.14e-06,0.128
118,,,4.16e-06,7000.0,,,4.16e-06,0.12
119,,,4.18e-06,6800.0,,,4.18e-06,0.136
120,,,4.2e-06,7200.0,,,4.2e-06,0.128
121,,,4.22e-06,7200.0,,,4.22e-06,0.12
122,,,4.24e-06,7000.0,,,4.24e-06,0.12
123,,,4.26e-06,7000.0,,,4.26e-06,0.128
124,,,4.28e-06,7000.0,,,4.28e-06,0.12
125,,,4.3e-06,7000.0,,,4.3e-06,0.128
126,,,4.32e-06,7000.0,,,4.32e-06,0.128
127,,,4.34e-06,7400.0,,,4.34e-06,0.12
128,,,4.36e-06,7200.0,,,4.36e-06,0.136
129,,,4.3799999999999996e-06,7200.0,,,4.3799999999999996e-06,0.128
130,,,4.4e-06,7200.0,,,4.4e-06,0.128
131,,,4.42e-06,7200.0,,,4.42e-06,0.128
132,,,4.44e-06,7200.0,,,4.44e-06,0.12
133,,,4.46e-06,7000.0,,,4.46e-06,0.128
134,,,4.48e-06,7200.0,,,4.48e-06,0.128
135,,,4.5e-06,7400.0,,,4.5e-06,0.12
136,,,4.52e-06,7200.0,,,4.52e-06,0.128
137,,,4.54e-06,7200.0,,,4.54e-06,0.128
138,,,4.56e-06,7400.0,,,4.56e-06,0.12
139,,,4.58e-06,7400.0,,,4.58e-06,0.128
140,,,4.6e-06,7400.0,,,4.6e-06,0.136
141,,,4.62e-06,7400.0,,,4.62e-06,0.128
142,,,4.64e-06,7400.0,,,4.64e-06,0.12
143,,,4.66e-06,7200.0,,,4.66e-06,0.12
144,,,4.68e-06,7400.0,,,4.68e-06,0.12
145,,,4.7e-06,7400.0,,,4.7e-06,0.128
146,,,4.72e-06,7200.0,,,4.72e-06,0.128
147,,,4.74e-06,7200.0,,,4.74e-06,0.128
148,,,4.76e-06,7400.0,,,4.76e-06,0.128
149,,,4.78e-06,7400.0,,,4.78e-06,0.128
150,,,4.8e-06,7400.0,,,4.8e-06,0.128
151,,,4.82e-06,7400.0,,,4.82e-06,0.128
152,,,4.84e-06,7400.0,,,4.84e-06,0.128
153,,,4.86e-06,7400.0,,,4.86e-06,0.128
154,,,4.88e-06,7200.0,,,4.88e-06,0.128
155,,,4.9e-06,7400.0,,,4.9e-06,0.128
156,,,4.92e-06,7600.0,,,4.92e-06,0.128
157,,,4.94e-06,7600.0,,,4.94e-06,0.128
158,,,4.96e-06,7600.0,,,4.96e-06,0.128
159,,,4.98e-06,7400.0,,,4.98e-06,0.128
160,,,4.9999999999999996e-06,7400.0,,,4.9999999999999996e-06,0.136
161,,,5.02e-06,7400.0,,,5.02e-06,0.128
162,,,5.04e-06,7400.0,,,5.04e-06,0.136
163,,,5.06e-06,7600.0,,,5.06e-06,0.136
164,,,5.08e-06,7600.0,,,5.08e-06,0.128
165,,,5.1e-06,7400.0,,,5.1e-06,0.12
166,,,5.12e-06,7600.0,,,5.12e-06,0.128
167,,,5.14e-06,7400.0,,,5.14e-06,0.128
168,,,5.16e-06,7600.0,,,5.16e-06,0.12
169,,,5.18e-06,7400.0,,,5.18e-06,0.128
170,,,5.2e-06,7600.0,,,5.2e-06,0.12
171,,,5.22e-06,7400.0,,,5.22e-06,0.128
172,,,5.24e-06,7600.0,,,5.24e-06,0.128
173,,,5.26e-06,7600.0,,,5.26e-06,0.128
174,,,5.28e-06,7600.0,,,5.28e-06,0.128
175,,,5.3e-06,7600.0,,,5.3e-06,0.128
176,,,5.32e-06,7600.0,,,5.32e-06,0.128
177,,,5.34e-06,7600.0,,,5.34e-06,0.136
178,,,5.36e-06,7600.0,,,5.36e-06,0.128
179,,,5.38e-06,7600.0,,,5.38e-06,0.128
180,,,5.4e-06,7800.0,,,5.4e-06,0.12
181,,,5.42e-06,7600.0,,,5.42e-06,0.136
182,,,5.44e-06,7600.0,,,5.44e-06,0.14400000000000002
183,,,5.46e-06,7800.0,,,5.46e-06,0.112
184,,,5.48e-06,7600.0,,,5.48e-06,0.128
185,,,5.5e-06,7600.0,,,5.5e-06,0.12
186,,,5.52e-06,7600.0,,,5.52e-06,0.136
187,,,5.54e-06,7800.0,,,5.54e-06,0.12
188,,,5.56e-06,7400.0,,,5.56e-06,0.128
189,,,5.58e-06,7400.0,,,5.58e-06,0.12
190,,,5.6e-06,7800.0,,,5.6e-06,0.128
191,,,5.6199999999999996e-06,7600.0,,,5.6199999999999996e-06,0.128
192,,,5.64e-06,7800.0,,,5.64e-06,0.12
193,,,5.66e-06,7800.0,,,5.66e-06,0.12
194,,,5.68e-06,7600.0,,,5.68e-06,0.128
195,,,5.7e-06,7600.0,,,5.7e-06,0.128
196,,,5.7199999999999994e-06,7800.0,,,5.7199999999999994e-06,0.128
197,,,5.74e-06,7800.0,,,5.74e-06,0.128
198,,,5.76e-06,8000.0,,,5.76e-06,0.128
199,,,5.78e-06,8000.0,,,5.78e-06,0.128
200,,,5.7999999999999995e-06,7800.0,,,5.7999999999999995e-06,0.128
201,,,5.82e-06,7800.0,,,5.82e-06,0.128
202,,,5.84e-06,7800.0,,,5.84e-06,0.128
203,,,5.86e-06,7600.0,,,5.86e-06,0.128
204,,,5.88e-06,7800.0,,,5.88e-06,0.128
205,,,5.899999999999999e-06,7800.0,,,5.899999999999999e-06,0.12
206,,,5.92e-06,7800.0,,,5.92e-06,0.12
207,,,5.94e-06,8000.0,,,5.94e-06,0.112
208,,,5.96e-06,7800.0,,,5.96e-06,0.12
209,,,5.9799999999999995e-06,7800.0,,,5.9799999999999995e-06,0.128
210,,,6e-06,7800.0,,,6e-06,0.128
211,,,6.02e-06,8000.0,,,6.02e-06,0.128
212,,,6.04e-06,8000.0,,,6.04e-06,0.128
213,,,6.06e-06,7800.0,,,6.06e-06,0.128
214,,,6.079999999999999e-06,7800.0,,,6.079999999999999e-06,0.128
215,,,6.1e-06,7800.0,,,6.1e-06,0.136
216,,,6.12e-06,7800.0,,,6.12e-06,0.136
217,,,6.14e-06,7800.0,,,6.14e-06,0.128
218,,,6.1599999999999995e-06,8000.0,,,6.1599999999999995e-06,0.128
219,,,6.18e-06,8000.0,,,6.18e-06,0.128
220,,,6.2e-06,8000.0,,,6.2e-06,0.128
221,,,6.22e-06,8000.0,,,6.22e-06,0.136
222,,,6.2399999999999995e-06,8000.0,,,6.2399999999999995e-06,0.128
223,,,6.26e-06,8000.0,,,6.26e-06,0.128
224,,,6.28e-06,8200.0,,,6.28e-06,0.136
225,,,6.3e-06,7800.0,,,6.3e-06,0.128
226,,,6.32e-06,8000.0,,,6.32e-06,0.128
227,,,6.3399999999999994e-06,8000.0,,,6.3399999999999994e-06,0.128
228,,,6.36e-06,7800.0,,,6.36e-06,0.12
229,,,6.38e-06,7800.0,,,6.38e-06,0.128
230,,,6.4e-06,8200.0,,,6.4e-06,0.12
231,,,6.4199999999999995e-06,8000.0,,,6.4199999999999995e-06,0.12
232,,,6.44e-06,7800.0,,,6.44e-06,0.12
233,,,6.46e-06,8200.0,,,6.46e-06,0.128
234,,,6.48e-06,8200.0,,,6.48e-06,0.128
235,,,6.5e-06,8000.0,,,6.5e-06,0.12
236,,,6.519999999999999e-06,8400.0,,,6.519999999999999e-06,0.128
237,,,6.54e-06,8000.0,,,6.54e-06,0.128
238,,,6.56e-06,8200.0,,,6.56e-06,0.136
239,,,6.58e-06,8000.0,,,6.58e-06,0.136
240,,,6.5999999999999995e-06,8200.0,,,6.5999999999999995e-06,0.128
241,,,6.62e-06,8200.0,,,6.62e-06,0.128
242,,,6.64e-06,8000.0,,,6.64e-06,0.128
