,Parametros CH1,Valores CH1,Tiempo CH1,Voltaje CH1,Parametros CH4,Valores CH4,Tiempo CH4,Voltaje CH4
0,CH activo,1,0.000363,11400.0,CH activo,4,0.000363,0.14
1,Int. Temporal,2e-08,0.00036302,11400.0,Int. Temporal,2e-08,0.00036302,0.1
2,Trigger,"AUTO;EDGE;5.0E-7;CH1;DC;RISE;CH1;LINE;NORMAL;1;NTSC;CH1;POSITIVE;EQUAL;1.0E-3;4.4E3
",0.00036303999999999997,11400.0,Trigger,"AUTO;EDGE;5.0E-7;CH1;DC;RISE;CH1;LINE;NORMAL;1;NTSC;CH1;POSITIVE;EQUAL;1.0E-3;4.4E3
",0.00036303999999999997,0.14
3,Unidades verticales,"""V""",0.00036306,11400.0,Unidades verticales,"""V""",0.00036306,0.1
4,Volts x div,5.0E3,0.00036308,11400.0,Volts x div,5.0E-1,0.00036308,0.1
5,Offset vertical (en unidades digitales),123.0,0.0003631,11400.0,Offset vertical (en unidades digitales),51.0,0.0003631,0.12
6,Unidades horizontales,"""s""
",0.00036312,11600.0,Unidades horizontales,"""s""
",0.00036312,0.1
7,Escala horizontal,2e-08,0.00036313999999999997,11600.0,Escala horizontal,2e-08,0.00036313999999999997,0.14
8,Cero vertical (en unidades verticales),0.0,0.00036316,11400.0,Cero vertical (en unidades verticales),0.0,0.00036316,0.12
9,Factor de Atenuacion,1.0E3,0.00036318,11600.0,Factor de Atenuacion,1.0E0,0.00036318,0.1
10,Fecha,25-04-2024 09:47:12,0.0003632,11400.0,Fecha,25-04-2024 09:47:18,0.0003632,0.08
11,,,0.00036322,11600.0,,,0.00036322,0.1
12,,,0.00036323999999999997,11600.0,,,0.00036323999999999997,0.12
13,,,0.00036325999999999996,11400.0,,,0.00036325999999999996,0.12
14,,,0.00036328,11400.0,,,0.00036328,0.12
15,,,0.0003633,11800.0,,,0.0003633,0.08
16,,,0.00036332,11600.0,,,0.00036332,0.12
17,,,0.00036334,11400.0,,,0.00036334,0.12
18,,,0.00036335999999999996,11600.0,,,0.00036335999999999996,0.12
19,,,0.00036338,11600.0,,,0.00036338,0.08
20,,,0.0003634,11600.0,,,0.0003634,0.06
21,,,0.00036342,11600.0,,,0.00036342,0.14
22,,,0.00036344,11600.0,,,0.00036344,0.12
23,,,0.00036345999999999997,11600.0,,,0.00036345999999999997,0.1
24,,,0.00036348,11600.0,,,0.00036348,0.1
25,,,0.0003635,11600.0,,,0.0003635,0.14
26,,,0.00036352,11400.0,,,0.00036352,0.14
27,,,0.00036354,11600.0,,,0.00036354,0.12
28,,,0.00036355999999999997,11600.0,,,0.00036355999999999997,0.12
29,,,0.00036358,11800.0,,,0.00036358,0.1
30,,,0.0003636,11600.0,,,0.0003636,0.1
31,,,0.00036362,11600.0,,,0.00036362,0.14
32,,,0.00036364,11400.0,,,0.00036364,0.12
33,,,0.00036365999999999997,11600.0,,,0.00036365999999999997,0.14
34,,,0.00036367999999999996,11600.0,,,0.00036367999999999996,0.12
35,,,0.0003637,11600.0,,,0.0003637,0.12
36,,,0.00036372,12000.0,,,0.00036372,0.12
37,,,0.00036374,11600.0,,,0.00036374,0.12
38,,,0.00036376,11600.0,,,0.00036376,0.1
39,,,0.00036377999999999996,11600.0,,,0.00036377999999999996,0.12
40,,,0.0003638,12000.0,,,0.0003638,0.14
41,,,0.00036382,11800.0,,,0.00036382,0.14
42,,,0.00036384,11800.0,,,0.00036384,0.1
43,,,0.00036386,11800.0,,,0.00036386,0.12
44,,,0.00036387999999999997,11800.0,,,0.00036387999999999997,0.1
45,,,0.0003639,11800.0,,,0.0003639,0.1
46,,,0.00036392,11600.0,,,0.00036392,0.1
47,,,0.00036394,11800.0,,,0.00036394,0.1
